WellName,SampleDate,Variable,Result,Unit
P1,11/01/2012,Chlorure de vinyle,0.1,ug/l
P1,11/01/2012,"1,1-dichloroethylene",0.1,ug/l
P1,11/01/2012,Dichloromethane,0.5,ug/l
P1,11/01/2012,"Cis-1,2 Dichloroethylene",0.1,ug/l
P1,11/01/2012,Chloroforme,0.1,ug/l
P1,11/01/2012,"1,1,1, Trichloroethane",0.17,ug/l
P1,11/01/2012,"1,1-dichloroethane",0.1,ug/l
P1,11/01/2012,"Trans-1,2 Dichloroethylene",0.1,ug/l
P1,11/01/2012,"1,2-dichloroethane",0.1,ug/l
P1,11/01/2012,Tetrachlorure de carbone,0.1,ug/l
P1,11/01/2012,Trichloroethylene (TCE),0.93,ug/l
P1,11/01/2012,Tetrachloroethylene (PCE),0.17,ug/l
P1,11/01/2012,TCE+PCE,1.1,ug/l
P1,05/01/2012,Chlorure de vinyle,0.1,ug/l
P1,05/01/2012,"1,1-dichloroethylene",0.1,ug/l
P1,05/01/2012,Dichloromethane,0.5,ug/l
P1,05/01/2012,"Cis-1,2 Dichloroethylene",0.1,ug/l
P1,05/01/2012,Chloroforme,0.12,ug/l
P1,05/01/2012,"1,1,1, Trichloroethane",0.1,ug/l
P1,05/01/2012,"1,1-dichloroethane",0.1,ug/l
P1,05/01/2012,"Trans-1,2 Dichloroethylene",0.1,ug/l
P1,05/01/2012,"1,2-dichloroethane",0.1,ug/l
P1,05/01/2012,Tetrachlorure de carbone,0.1,ug/l
P1,05/01/2012,Trichloroethylene (TCE),0.1,ug/l
P1,05/01/2012,Tetrachloroethylene (PCE),0.14,ug/l
P1,05/01/2012,TCE+PCE,0.14,ug/l
P1,28/10/2011,Chlorure de vinyle,0.5,ug/l
P1,28/10/2011,"1,1-dichloroethylene",2,ug/l
P1,28/10/2011,Dichloromethane,5,ug/l
P1,28/10/2011,"Cis-1,2 Dichloroethylene",2,ug/l
P1,28/10/2011,Chloroforme,2,ug/l
P1,28/10/2011,"1,1,1, Trichloroethane",2,ug/l
P1,28/10/2011,"1,1-dichloroethane",2,ug/l
P1,28/10/2011,"Trans-1,2 Dichloroethylene",2,ug/l
P1,28/10/2011,"1,2-dichloroethane",1,ug/l
P1,28/10/2011,"1,1,2, Trichloroethane",5,ug/l
P1,28/10/2011,Bromochloromethane,5,ug/l
P1,28/10/2011,Dibromomethane,5,ug/l
P1,28/10/2011,Bromodichloromethane,5,ug/l
P1,28/10/2011,Dibromochloromethane,2,ug/l
P1,28/10/2011,"1,2-dibromoethane",1,ug/l
P1,28/10/2011,Bromoforme,5,ug/l
P1,28/10/2011,Tetrachlorure de carbone,1,ug/l
P1,28/10/2011,Trichloroethylene (TCE),1,ug/l
P1,28/10/2011,Tetrachloroethylene (PCE),1,ug/l
P1,15/04/2011,Chlorure de vinyle,0.5,ug/l
P1,15/04/2011,"1,1-dichloroethylene",2,ug/l
P1,15/04/2011,Dichloromethane,5,ug/l
P1,15/04/2011,"Cis-1,2 Dichloroethylene",2,ug/l
P1,15/04/2011,Chloroforme,2,ug/l
P1,15/04/2011,"1,1,1, Trichloroethane",2,ug/l
P1,15/04/2011,"1,1-dichloroethane",2,ug/l
P1,15/04/2011,"Trans-1,2 Dichloroethylene",2,ug/l
P1,15/04/2011,"1,2-dichloroethane",1,ug/l
P1,15/04/2011,"1,1,2, Trichloroethane",5,ug/l
P1,15/04/2011,Bromochloromethane,5,ug/l
P1,15/04/2011,Dibromomethane,5,ug/l
P1,15/04/2011,Bromodichloromethane,5,ug/l
P1,15/04/2011,Dibromochloromethane,2,ug/l
P1,15/04/2011,"1,2-dibromoethane",1,ug/l
P1,15/04/2011,Bromoforme,5,ug/l
P1,15/04/2011,Tetrachlorure de carbone,1,ug/l
P1,15/04/2011,Trichloroethylene (TCE),1,ug/l
P1,15/04/2011,Tetrachloroethylene (PCE),1,ug/l
P1,28/10/2010,Chlorure de vinyle,0.5,ug/l
P1,28/10/2010,"1,1-dichloroethylene",2,ug/l
P1,28/10/2010,Dichloromethane,5,ug/l
P1,28/10/2010,"Cis-1,2 Dichloroethylene",2,ug/l
P1,28/10/2010,Chloroforme,2,ug/l
P1,28/10/2010,"1,1,1, Trichloroethane",2,ug/l
P1,28/10/2010,"1,1-dichloroethane",2,ug/l
P1,28/10/2010,"Trans-1,2 Dichloroethylene",2,ug/l
P1,28/10/2010,"1,2-dichloroethane",1,ug/l
P1,28/10/2010,"1,1,2, Trichloroethane",5,ug/l
P1,28/10/2010,Bromochloromethane,5,ug/l
P1,28/10/2010,Dibromomethane,5,ug/l
P1,28/10/2010,Bromodichloromethane,5,ug/l
P1,28/10/2010,Dibromochloromethane,2,ug/l
P1,28/10/2010,"1,2-dibromoethane",1,ug/l
P1,28/10/2010,Bromoforme,5,ug/l
P1,28/10/2010,Tetrachlorure de carbone,1,ug/l
P1,28/10/2010,Trichloroethylene (TCE),1,ug/l
P1,28/10/2010,Tetrachloroethylene (PCE),1,ug/l
P1,15/04/2010,Chlorure de vinyle,0.5,ug/l
P1,15/04/2010,"1,1-dichloroethylene",2,ug/l
P1,15/04/2010,Dichloromethane,5,ug/l
P1,15/04/2010,"Cis-1,2 Dichloroethylene",2,ug/l
P1,15/04/2010,Chloroforme,2,ug/l
P1,15/04/2010,"1,1,1, Trichloroethane",2,ug/l
P1,15/04/2010,"1,1-dichloroethane",2,ug/l
P1,15/04/2010,"Trans-1,2 Dichloroethylene",2,ug/l
P1,15/04/2010,"1,2-dichloroethane",1,ug/l
P1,15/04/2010,"1,1,2, Trichloroethane",5,ug/l
P1,15/04/2010,Bromochloromethane,5,ug/l
P1,15/04/2010,Dibromomethane,5,ug/l
P1,15/04/2010,Bromodichloromethane,5,ug/l
P1,15/04/2010,Dibromochloromethane,2,ug/l
P1,15/04/2010,"1,2-dibromoethane",1,ug/l
P1,15/04/2010,Bromoforme,5,ug/l
P1,15/04/2010,Tetrachlorure de carbone,1,ug/l
P1,15/04/2010,Trichloroethylene (TCE),1,ug/l
P1,15/04/2010,Tetrachloroethylene (PCE),1,ug/l
P1,28/10/2009,Chlorure de vinyle,0.5,ug/l
P1,28/10/2009,"1,1-dichloroethylene",2,ug/l
P1,28/10/2009,Dichloromethane,5,ug/l
P1,28/10/2009,"Cis-1,2 Dichloroethylene",2,ug/l
P1,28/10/2009,Chloroforme,2,ug/l
P1,28/10/2009,"1,1,1, Trichloroethane",2,ug/l
P1,28/10/2009,"1,1-dichloroethane",2,ug/l
P1,28/10/2009,"Trans-1,2 Dichloroethylene",2,ug/l
P1,28/10/2009,"1,2-dichloroethane",1,ug/l
P1,28/10/2009,"1,1,2, Trichloroethane",5,ug/l
P1,28/10/2009,Bromochloromethane,5,ug/l
P1,28/10/2009,Dibromomethane,5,ug/l
P1,28/10/2009,Bromodichloromethane,5,ug/l
P1,28/10/2009,Dibromochloromethane,2,ug/l
P1,28/10/2009,"1,2-dibromoethane",1,ug/l
P1,28/10/2009,Bromoforme,5,ug/l
P1,28/10/2009,Tetrachlorure de carbone,1,ug/l
P1,28/10/2009,Trichloroethylene (TCE),1,ug/l
P1,28/10/2009,Tetrachloroethylene (PCE),1,ug/l
P1,15/05/2009,Chlorure de vinyle,0.5,ug/l
P1,15/05/2009,"1,1-dichloroethylene",2,ug/l
P1,15/05/2009,Dichloromethane,5,ug/l
P1,15/05/2009,"Cis-1,2 Dichloroethylene",2,ug/l
P1,15/05/2009,Chloroforme,2,ug/l
P1,15/05/2009,"1,1,1, Trichloroethane",2,ug/l
P1,15/05/2009,"1,1-dichloroethane",2,ug/l
P1,15/05/2009,"Trans-1,2 Dichloroethylene",2,ug/l
P1,15/05/2009,"1,2-dichloroethane",1,ug/l
P1,15/05/2009,"1,1,2, Trichloroethane",5,ug/l
P1,15/05/2009,Bromochloromethane,5,ug/l
P1,15/05/2009,Dibromomethane,5,ug/l
P1,15/05/2009,Bromodichloromethane,5,ug/l
P1,15/05/2009,Dibromochloromethane,2,ug/l
P1,15/05/2009,"1,2-dibromoethane",1,ug/l
P1,15/05/2009,Bromoforme,5,ug/l
P1,15/05/2009,Tetrachlorure de carbone,1,ug/l
P1,15/05/2009,Trichloroethylene (TCE),1,ug/l
P1,15/05/2009,Tetrachloroethylene (PCE),1,ug/l
P1,13/10/2008,Chlorure de vinyle,0.5,ug/l
P1,13/10/2008,"1,1-dichloroethylene",2,ug/l
P1,13/10/2008,Dichloromethane,5,ug/l
P1,13/10/2008,"Cis-1,2 Dichloroethylene",2,ug/l
P1,13/10/2008,Chloroforme,2,ug/l
P1,13/10/2008,"1,1,1, Trichloroethane",2,ug/l
P1,13/10/2008,"1,1-dichloroethane",2,ug/l
P1,13/10/2008,"Trans-1,2 Dichloroethylene",2,ug/l
P1,13/10/2008,"1,2-dichloroethane",1,ug/l
P1,13/10/2008,"1,1,2, Trichloroethane",5,ug/l
P1,13/10/2008,Bromochloromethane,5,ug/l
P1,13/10/2008,Dibromomethane,5,ug/l
P1,13/10/2008,Bromodichloromethane,5,ug/l
P1,13/10/2008,Dibromochloromethane,2,ug/l
P1,13/10/2008,"1,2-dibromoethane",1,ug/l
P1,13/10/2008,Bromoforme,5,ug/l
P1,13/10/2008,Tetrachlorure de carbone,1,ug/l
P1,13/10/2008,Trichloroethylene (TCE),1,ug/l
P1,13/10/2008,Tetrachloroethylene (PCE),8.2,ug/l
P1,13/10/2008,TCE+PCE,8.2,ug/l
P1,04/01/2008,Chlorure de vinyle,0.5,ug/l
P1,04/01/2008,"1,1-dichloroethylene",2,ug/l
P1,04/01/2008,Dichloromethane,5,ug/l
P1,04/01/2008,"Cis-1,2 Dichloroethylene",2,ug/l
P1,04/01/2008,Chloroforme,2,ug/l
P1,04/01/2008,"1,1,1, Trichloroethane",2,ug/l
P1,04/01/2008,"1,1-dichloroethane",2,ug/l
P1,04/01/2008,"Trans-1,2 Dichloroethylene",2,ug/l
P1,04/01/2008,"1,2-dichloroethane",1,ug/l
P1,04/01/2008,"1,1,2, Trichloroethane",5,ug/l
P1,04/01/2008,Bromochloromethane,5,ug/l
P1,04/01/2008,Dibromomethane,5,ug/l
P1,04/01/2008,Bromodichloromethane,5,ug/l
P1,04/01/2008,Dibromochloromethane,2,ug/l
P1,04/01/2008,"1,2-dibromoethane",1,ug/l
P1,04/01/2008,Bromoforme,5,ug/l
P1,04/01/2008,Tetrachlorure de carbone,1,ug/l
P1,04/01/2008,Trichloroethylene (TCE),1,ug/l
P1,04/01/2008,Tetrachloroethylene (PCE),3.2,ug/l
P1,04/01/2008,TCE+PCE,3.2,ug/l
P1,12/01/2006,Chlorure de vinyle,0.5,ug/l
P1,12/01/2006,Dichloromethane,0.7,ug/l
P1,12/01/2006,"Cis-1,2 Dichloroethylene",0.5,ug/l
P1,12/01/2006,Chloroforme,0.5,ug/l
P1,12/01/2006,"1,1,1, Trichloroethane",0.5,ug/l
P1,12/01/2006,Tetrachlorure de carbone,0.5,ug/l
P1,12/01/2006,Trichloroethylene (TCE),1.6,ug/l
P1,12/01/2006,Tetrachloroethylene (PCE),0.5,ug/l
P1,12/01/2006,TCE+PCE,1.6,ug/l
P1,06/01/2006,Chlorure de vinyle,0.5,ug/l
P1,06/01/2006,Dichloromethane,0.5,ug/l
P1,06/01/2006,"Cis-1,2 Dichloroethylene",0.5,ug/l
P1,06/01/2006,Chloroforme,0.5,ug/l
P1,06/01/2006,"1,1,1, Trichloroethane",0.5,ug/l
P1,06/01/2006,Tetrachlorure de carbone,0.5,ug/l
P1,06/01/2006,Trichloroethylene (TCE),0.6,ug/l
P1,06/01/2006,Tetrachloroethylene (PCE),0.5,ug/l
P1,12/01/2005,Chlorure de vinyle,0.5,ug/l
P1,12/01/2005,Dichloromethane,0.5,ug/l
P1,12/01/2005,Chloroforme,0.5,ug/l
P1,12/01/2005,"1,1,1, Trichloroethane",0.5,ug/l
P1,12/01/2005,Tetrachlorure de carbone,0.5,ug/l
P1,12/01/2005,Trichloroethylene (TCE),4.1,ug/l
P1,12/01/2005,Tetrachloroethylene (PCE),0.5,ug/l
P1,12/01/2005,TCE+PCE,4.1,ug/l
P1,07/01/2005,Chlorure de vinyle,0.5,ug/l
P1,07/01/2005,Dichloromethane,0.5,ug/l
P1,07/01/2005,"Cis-1,2 Dichloroethylene",0.5,ug/l
P1,07/01/2005,Chloroforme,0.5,ug/l
P1,07/01/2005,"1,1,1, Trichloroethane",0.5,ug/l
P1,07/01/2005,Tetrachlorure de carbone,0.5,ug/l
P1,07/01/2005,Trichloroethylene (TCE),1.6,ug/l
P1,07/01/2005,Tetrachloroethylene (PCE),0.5,ug/l
P1,07/01/2005,TCE+PCE,1.6,ug/l
P1,12/01/2004,Chlorure de vinyle,0.5,ug/l
P1,12/01/2004,Dichloromethane,0.5,ug/l
P1,12/01/2004,"Cis-1,2 Dichloroethylene",0.5,ug/l
P1,12/01/2004,Chloroforme,0.5,ug/l
P1,12/01/2004,"1,1,1, Trichloroethane",0.5,ug/l
P1,12/01/2004,Tetrachlorure de carbone,0.5,ug/l
P1,12/01/2004,Trichloroethylene (TCE),0.5,ug/l
P1,12/01/2004,Tetrachloroethylene (PCE),0.8,ug/l
P1,12/01/2004,TCE+PCE,0.8,ug/l
P2,11/01/2012,Chlorure de vinyle,0.5,ug/l
P2,11/01/2012,"1,1-dichloroethylene",0.1,ug/l
P2,11/01/2012,Dichloromethane,0.5,ug/l
P2,11/01/2012,"Cis-1,2 Dichloroethylene",0.1,ug/l
P2,11/01/2012,Chloroforme,0.1,ug/l
P2,11/01/2012,"1,1,1, Trichloroethane",0.1,ug/l
P2,11/01/2012,"1,1-dichloroethane",0.1,ug/l
P2,11/01/2012,"Trans-1,2 Dichloroethylene",0.1,ug/l
P2,11/01/2012,"1,2-dichloroethane",0.1,ug/l
P2,11/01/2012,Tetrachlorure de carbone,0.1,ug/l
P2,11/01/2012,Trichloroethylene (TCE),0.1,ug/l
P2,11/01/2012,Tetrachloroethylene (PCE),0.1,ug/l
P2,05/01/2012,Chlorure de vinyle,0.5,ug/l
P2,05/01/2012,"1,1-dichloroethylene",0.1,ug/l
P2,05/01/2012,Dichloromethane,0.5,ug/l
P2,05/01/2012,"Cis-1,2 Dichloroethylene",0.1,ug/l
P2,05/01/2012,Chloroforme,0.1,ug/l
P2,05/01/2012,"1,1,1, Trichloroethane",0.1,ug/l
P2,05/01/2012,"1,1-dichloroethane",0.1,ug/l
P2,05/01/2012,"Trans-1,2 Dichloroethylene",0.1,ug/l
P2,05/01/2012,"1,2-dichloroethane",0.1,ug/l
P2,05/01/2012,Tetrachlorure de carbone,0.1,ug/l
P2,05/01/2012,Trichloroethylene (TCE),0.1,ug/l
P2,05/01/2012,Tetrachloroethylene (PCE),0.1,ug/l
P2,28/10/2011,Chlorure de vinyle,0.5,ug/l
P2,28/10/2011,"1,1-dichloroethylene",2,ug/l
P2,28/10/2011,Dichloromethane,5,ug/l
P2,28/10/2011,"Cis-1,2 Dichloroethylene",2,ug/l
P2,28/10/2011,Chloroforme,2,ug/l
P2,28/10/2011,"1,1,1, Trichloroethane",2,ug/l
P2,28/10/2011,"1,1-dichloroethane",2,ug/l
P2,28/10/2011,"Trans-1,2 Dichloroethylene",2,ug/l
P2,28/10/2011,"1,2-dichloroethane",1,ug/l
P2,28/10/2011,"1,1,2, Trichloroethane",5,ug/l
P2,28/10/2011,Bromochloromethane,5,ug/l
P2,28/10/2011,Dibromomethane,5,ug/l
P2,28/10/2011,Bromodichloromethane,5,ug/l
P2,28/10/2011,Dibromochloromethane,2,ug/l
P2,28/10/2011,"1,2-dibromoethane",1,ug/l
P2,28/10/2011,Bromoforme,5,ug/l
P2,28/10/2011,Tetrachlorure de carbone,1,ug/l
P2,28/10/2011,Trichloroethylene (TCE),1,ug/l
P2,28/10/2011,Tetrachloroethylene (PCE),1,ug/l
P2,15/04/2011,Chlorure de vinyle,0.5,ug/l
P2,15/04/2011,"1,1-dichloroethylene",2,ug/l
P2,15/04/2011,Dichloromethane,5,ug/l
P2,15/04/2011,"Cis-1,2 Dichloroethylene",2,ug/l
P2,15/04/2011,Chloroforme,2,ug/l
P2,15/04/2011,"1,1,1, Trichloroethane",2,ug/l
P2,15/04/2011,"1,1-dichloroethane",2,ug/l
P2,15/04/2011,"Trans-1,2 Dichloroethylene",2,ug/l
P2,15/04/2011,"1,2-dichloroethane",1,ug/l
P2,15/04/2011,"1,1,2, Trichloroethane",5,ug/l
P2,15/04/2011,Bromochloromethane,5,ug/l
P2,15/04/2011,Dibromomethane,5,ug/l
P2,15/04/2011,Bromodichloromethane,5,ug/l
P2,15/04/2011,Dibromochloromethane,2,ug/l
P2,15/04/2011,"1,2-dibromoethane",1,ug/l
P2,15/04/2011,Bromoforme,5,ug/l
P2,15/04/2011,Tetrachlorure de carbone,1,ug/l
P2,15/04/2011,Trichloroethylene (TCE),1,ug/l
P2,15/04/2011,Tetrachloroethylene (PCE),1,ug/l
P2,28/10/2010,Chlorure de vinyle,0.5,ug/l
P2,28/10/2010,"1,1-dichloroethylene",2,ug/l
P2,28/10/2010,Dichloromethane,5,ug/l
P2,28/10/2010,"Cis-1,2 Dichloroethylene",2,ug/l
P2,28/10/2010,Chloroforme,2,ug/l
P2,28/10/2010,"1,1,1, Trichloroethane",2,ug/l
P2,28/10/2010,"1,1-dichloroethane",2,ug/l
P2,28/10/2010,"Trans-1,2 Dichloroethylene",2,ug/l
P2,28/10/2010,"1,2-dichloroethane",1,ug/l
P2,28/10/2010,"1,1,2, Trichloroethane",5,ug/l
P2,28/10/2010,Bromochloromethane,5,ug/l
P2,28/10/2010,Dibromomethane,5,ug/l
P2,28/10/2010,Bromodichloromethane,5,ug/l
P2,28/10/2010,Dibromochloromethane,2,ug/l
P2,28/10/2010,"1,2-dibromoethane",1,ug/l
P2,28/10/2010,Bromoforme,5,ug/l
P2,28/10/2010,Tetrachlorure de carbone,1,ug/l
P2,28/10/2010,Trichloroethylene (TCE),1,ug/l
P2,28/10/2010,Tetrachloroethylene (PCE),1,ug/l
P2,15/04/2010,Chlorure de vinyle,0.5,ug/l
P2,15/04/2010,"1,1-dichloroethylene",2,ug/l
P2,15/04/2010,Dichloromethane,5,ug/l
P2,15/04/2010,"Cis-1,2 Dichloroethylene",2,ug/l
P2,15/04/2010,Chloroforme,2,ug/l
P2,15/04/2010,"1,1,1, Trichloroethane",2,ug/l
P2,15/04/2010,"1,1-dichloroethane",2,ug/l
P2,15/04/2010,"Trans-1,2 Dichloroethylene",2,ug/l
P2,15/04/2010,"1,2-dichloroethane",1,ug/l
P2,15/04/2010,"1,1,2, Trichloroethane",5,ug/l
P2,15/04/2010,Bromochloromethane,5,ug/l
P2,15/04/2010,Dibromomethane,5,ug/l
P2,15/04/2010,Bromodichloromethane,5,ug/l
P2,15/04/2010,Dibromochloromethane,2,ug/l
P2,15/04/2010,"1,2-dibromoethane",1,ug/l
P2,15/04/2010,Bromoforme,5,ug/l
P2,15/04/2010,Tetrachlorure de carbone,1,ug/l
P2,15/04/2010,Trichloroethylene (TCE),1,ug/l
P2,15/04/2010,Tetrachloroethylene (PCE),1,ug/l
P2,28/10/2009,Chlorure de vinyle,0.5,ug/l
P2,28/10/2009,"1,1-dichloroethylene",2,ug/l
P2,28/10/2009,Dichloromethane,5,ug/l
P2,28/10/2009,"Cis-1,2 Dichloroethylene",2,ug/l
P2,28/10/2009,Chloroforme,2,ug/l
P2,28/10/2009,"1,1,1, Trichloroethane",2,ug/l
P2,28/10/2009,"1,1-dichloroethane",2,ug/l
P2,28/10/2009,"Trans-1,2 Dichloroethylene",2,ug/l
P2,28/10/2009,"1,2-dichloroethane",1,ug/l
P2,28/10/2009,"1,1,2, Trichloroethane",5,ug/l
P2,28/10/2009,Bromochloromethane,5,ug/l
P2,28/10/2009,Dibromomethane,5,ug/l
P2,28/10/2009,Bromodichloromethane,5,ug/l
P2,28/10/2009,Dibromochloromethane,2,ug/l
P2,28/10/2009,"1,2-dibromoethane",1,ug/l
P2,28/10/2009,Bromoforme,5,ug/l
P2,28/10/2009,Tetrachlorure de carbone,1,ug/l
P2,28/10/2009,Trichloroethylene (TCE),1,ug/l
P2,28/10/2009,Tetrachloroethylene (PCE),1,ug/l
P2,15/05/2009,Chlorure de vinyle,0.5,ug/l
P2,15/05/2009,"1,1-dichloroethylene",2,ug/l
P2,15/05/2009,Dichloromethane,5,ug/l
P2,15/05/2009,"Cis-1,2 Dichloroethylene",2,ug/l
P2,15/05/2009,Chloroforme,2,ug/l
P2,15/05/2009,"1,1,1, Trichloroethane",2,ug/l
P2,15/05/2009,"1,1-dichloroethane",2,ug/l
P2,15/05/2009,"Trans-1,2 Dichloroethylene",2,ug/l
P2,15/05/2009,"1,2-dichloroethane",1,ug/l
P2,15/05/2009,"1,1,2, Trichloroethane",5,ug/l
P2,15/05/2009,Bromochloromethane,5,ug/l
P2,15/05/2009,Dibromomethane,5,ug/l
P2,15/05/2009,Bromodichloromethane,5,ug/l
P2,15/05/2009,Dibromochloromethane,2,ug/l
P2,15/05/2009,"1,2-dibromoethane",1,ug/l
P2,15/05/2009,Bromoforme,5,ug/l
P2,15/05/2009,Tetrachlorure de carbone,1,ug/l
P2,15/05/2009,Trichloroethylene (TCE),1,ug/l
P2,15/05/2009,Tetrachloroethylene (PCE),1,ug/l
P2,13/10/2008,Chlorure de vinyle,0.5,ug/l
P2,13/10/2008,"1,1-dichloroethylene",2,ug/l
P2,13/10/2008,Dichloromethane,5,ug/l
P2,13/10/2008,"Cis-1,2 Dichloroethylene",2,ug/l
P2,13/10/2008,Chloroforme,2,ug/l
P2,13/10/2008,"1,1,1, Trichloroethane",2,ug/l
P2,13/10/2008,"1,1-dichloroethane",2,ug/l
P2,13/10/2008,"Trans-1,2 Dichloroethylene",2,ug/l
P2,13/10/2008,"1,2-dichloroethane",1,ug/l
P2,13/10/2008,"1,1,2, Trichloroethane",5,ug/l
P2,13/10/2008,Bromochloromethane,5,ug/l
P2,13/10/2008,Dibromomethane,5,ug/l
P2,13/10/2008,Bromodichloromethane,5,ug/l
P2,13/10/2008,Dibromochloromethane,2,ug/l
P2,13/10/2008,"1,2-dibromoethane",1,ug/l
P2,13/10/2008,Bromoforme,5,ug/l
P2,13/10/2008,Tetrachlorure de carbone,1,ug/l
P2,13/10/2008,Trichloroethylene (TCE),11.8,ug/l
P2,13/10/2008,Tetrachloroethylene (PCE),17.8,ug/l
P2,13/10/2008,TCE+PCE,29.6,ug/l
P2,04/01/2008,Chlorure de vinyle,0.5,ug/l
P2,04/01/2008,"1,1-dichloroethylene",2,ug/l
P2,04/01/2008,Dichloromethane,5,ug/l
P2,04/01/2008,"Cis-1,2 Dichloroethylene",2,ug/l
P2,04/01/2008,Chloroforme,2,ug/l
P2,04/01/2008,"1,1,1, Trichloroethane",2,ug/l
P2,04/01/2008,"1,1-dichloroethane",2,ug/l
P2,04/01/2008,"Trans-1,2 Dichloroethylene",2,ug/l
P2,04/01/2008,"1,2-dichloroethane",1,ug/l
P2,04/01/2008,"1,1,2, Trichloroethane",5,ug/l
P2,04/01/2008,Bromochloromethane,5,ug/l
P2,04/01/2008,Dibromomethane,5,ug/l
P2,04/01/2008,Bromodichloromethane,5,ug/l
P2,04/01/2008,Dibromochloromethane,2,ug/l
P2,04/01/2008,"1,2-dibromoethane",1,ug/l
P2,04/01/2008,Bromoforme,5,ug/l
P2,04/01/2008,Tetrachlorure de carbone,1,ug/l
P2,04/01/2008,Trichloroethylene (TCE),1.3,ug/l
P2,04/01/2008,Tetrachloroethylene (PCE),2.5,ug/l
P2,04/01/2008,TCE+PCE,3.8,ug/l
P2,07/01/2007,Chlorure de vinyle,0.5,ug/l
P2,07/01/2007,"1,1-dichloroethylene",0.5,ug/l
P2,07/01/2007,Dichloromethane,0.5,ug/l
P2,07/01/2007,"Cis-1,2 Dichloroethylene",0.5,ug/l
P2,07/01/2007,Chloroforme,0.5,ug/l
P2,07/01/2007,"1,1,1, Trichloroethane",0.5,ug/l
P2,07/01/2007,Tetrachlorure de carbone,0.5,ug/l
P2,07/01/2007,Trichloroethylene (TCE),0.8,ug/l
P2,07/01/2007,Tetrachloroethylene (PCE),0.5,ug/l
P2,07/01/2007,TCE+PCE,0.8,ug/l
P2,12/01/2006,Chlorure de vinyle,0.5,ug/l
P2,12/01/2006,Dichloromethane,0.5,ug/l
P2,12/01/2006,"Cis-1,2 Dichloroethylene",0.5,ug/l
P2,12/01/2006,Chloroforme,0.5,ug/l
P2,12/01/2006,"1,1,1, Trichloroethane",0.5,ug/l
P2,12/01/2006,Tetrachlorure de carbone,0.5,ug/l
P2,12/01/2006,Trichloroethylene (TCE),1.9,ug/l
P2,12/01/2006,Tetrachloroethylene (PCE),0.5,ug/l
P2,12/01/2006,TCE+PCE,1.9,ug/l
P2,06/01/2006,Chlorure de vinyle,0.5,ug/l
P2,06/01/2006,Dichloromethane,0.5,ug/l
P2,06/01/2006,"Cis-1,2 Dichloroethylene",0.5,ug/l
P2,06/01/2006,Chloroforme,0.5,ug/l
P2,06/01/2006,"1,1,1, Trichloroethane",0.5,ug/l
P2,06/01/2006,Tetrachlorure de carbone,0.5,ug/l
P2,06/01/2006,Trichloroethylene (TCE),3.2,ug/l
P2,06/01/2006,Tetrachloroethylene (PCE),0.5,ug/l
P2,06/01/2006,TCE+PCE,3.2,ug/l
P2,12/01/2005,Chlorure de vinyle,0.5,ug/l
P2,12/01/2005,Dichloromethane,0.5,ug/l
P2,12/01/2005,"Cis-1,2 Dichloroethylene",0.8,ug/l
P2,12/01/2005,Chloroforme,0.5,ug/l
P2,12/01/2005,"1,1,1, Trichloroethane",0.5,ug/l
P2,12/01/2005,Tetrachlorure de carbone,0.5,ug/l
P2,12/01/2005,Trichloroethylene (TCE),7.9,ug/l
P2,12/01/2005,Tetrachloroethylene (PCE),0.5,ug/l
P2,12/01/2005,TCE+PCE,7.9,ug/l
P2,07/01/2005,Chlorure de vinyle,0.5,ug/l
P2,07/01/2005,Dichloromethane,0.5,ug/l
P2,07/01/2005,"Cis-1,2 Dichloroethylene",0.5,ug/l
P2,07/01/2005,Chloroforme,0.5,ug/l
P2,07/01/2005,"1,1,1, Trichloroethane",0.5,ug/l
P2,07/01/2005,Tetrachlorure de carbone,0.5,ug/l
P2,07/01/2005,Trichloroethylene (TCE),0.5,ug/l
P2,07/01/2005,Tetrachloroethylene (PCE),0.5,ug/l
P2,12/01/2004,Chlorure de vinyle,0.5,ug/l
P2,12/01/2004,Dichloromethane,0.5,ug/l
P2,12/01/2004,"Cis-1,2 Dichloroethylene",0.5,ug/l
P2,12/01/2004,Chloroforme,0.5,ug/l
P2,12/01/2004,"1,1,1, Trichloroethane",0.5,ug/l
P2,12/01/2004,Tetrachlorure de carbone,0.5,ug/l
P2,12/01/2004,Trichloroethylene (TCE),0.5,ug/l
P2,12/01/2004,Tetrachloroethylene (PCE),0.5,ug/l
P3,11/01/2012,Chlorure de vinyle,2.1,ug/l
P3,11/01/2012,"1,1-dichloroethylene",7.4,ug/l
P3,11/01/2012,Dichloromethane,0.5,ug/l
P3,11/01/2012,"Cis-1,2 Dichloroethylene",230,ug/l
P3,11/01/2012,Chloroforme,1,ug/l
P3,11/01/2012,"1,1,1, Trichloroethane",1.1,ug/l
P3,11/01/2012,"1,1-dichloroethane",5.1,ug/l
P3,11/01/2012,"Trans-1,2 Dichloroethylene",30,ug/l
P3,11/01/2012,"1,2-dichloroethane",0.1,ug/l
P3,11/01/2012,Tetrachlorure de carbone,0.1,ug/l
P3,11/01/2012,Trichloroethylene (TCE),420,ug/l
P3,11/01/2012,Tetrachloroethylene (PCE),1,ug/l
P3,11/01/2012,TCE+PCE,420,ug/l
P3,05/01/2012,Chlorure de vinyle,4,ug/l
P3,05/01/2012,"1,1-dichloroethylene",6.7,ug/l
